Price,Date,Close,High,Low,Open,Volume,timestamp,SMA20,SMA50
Ticker,,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,MSUMI.NS,,,
163,2022-11-23,55.79659652709961,56.52311473029238,55.312251058304426,56.42624711463841,2025665,2022-11-23,57.57656974792481,59.32886215209961
164,2022-11-24,56.18407440185547,56.66841987083698,55.74816274071957,56.13564059400985,1750156,2022-11-24,57.40012950897217,59.2112353515625
165,2022-11-25,55.26382064819336,56.57155571149978,55.118519215779024,56.426250583822544,1918634,2022-11-25,57.179406356811526,59.05375381469727
166,2022-11-28,57.87928771972656,58.21832809437292,55.26382125944784,55.40912638873224,6092457,2022-11-28,57.15518932342529,58.96657165527344
167,2022-11-29,58.169891357421875,58.7511081500647,57.78241719092274,57.87928480873184,6848467,2022-11-29,57.03652458190918,58.86997940063477
168,2022-11-30,59.52606201171875,60.34944787424446,57.83085278100816,58.16989314904513,8233966,2022-11-30,57.153459548950195,58.85932388305664
169,2022-12-01,58.169891357421875,59.7682329181112,58.12145754851733,59.7682329181112,3511167,2022-12-01,57.21123485565185,58.8056307220459
170,2022-12-02,58.3151969909668,58.50893592354731,57.201200900075946,58.12145805838629,2698366,2022-12-02,57.31606101989746,58.756919403076175
171,2022-12-05,58.89641189575195,59.090150834261124,58.02459221535502,58.60580533561964,2173218,2022-12-05,57.45859699249267,58.73367088317871
172,2022-12-06,58.605804443359375,59.09014993462681,58.218326572240294,58.89641099906727,3508505,2022-12-06,57.52778930664063,58.67624137878418
173,2022-12-07,58.169891357421875,58.7511081500647,57.92771861763639,58.6058030280883,1790131,2022-12-07,57.56480693817139,58.649533157348635
174,2022-12-08,58.169891357421875,58.508935410279214,57.83085099982729,58.46049790611191,1202132,2022-12-08,57.61566314697266,58.64219879150391
175,2022-12-09,58.169891357421875,58.46049790611191,57.73397968675545,58.21832516632642,1609780,2022-12-09,57.65095119476318,58.63901588439941
176,2022-12-12,57.34650802612305,58.55737177796153,57.0559014647344,58.315199027593835,4178169,2022-12-12,57.648529624938966,58.61313804626465
177,2022-12-13,59.041717529296875,59.7198019722571,57.49180970320735,57.68554864337641,4320161,2022-12-13,57.72913856506348,58.59487136840821
178,2022-12-14,60.34944534301758,61.41500760335782,59.13858165758278,59.42918820303459,7786019,2022-12-14,57.80905532836914,58.59099655151367
179,2022-12-15,58.89641189575195,60.88222770112946,58.60580533561964,60.10727564235566,1853553,2022-12-15,57.82358570098877,58.55736915588379
180,2022-12-16,57.0558967590332,58.70266836950525,56.474679988929,58.21832290871639,2864136,2022-12-16,57.81632041931152,58.49177497863769
181,2022-12-19,56.61998748779297,57.54024464106799,56.13564200662325,57.54024464106799,5531641,2022-12-19,57.84053764343262,58.40915946960449
182,2022-12-20,56.66842269897461,56.959029255814215,55.79659933319293,56.66842269897461,3866600,2022-12-20,57.86475505828857,58.337891540527345
183,2022-12-21,55.99033737182617,57.49180763747711,55.699730819645794,56.81372691414383,1948682,2022-12-21,57.8744421005249,58.25652153015137
184,2022-12-22,55.60286331176758,56.42624916046756,54.44043340546075,56.184076417289596,2435859,2022-12-22,57.845381546020505,58.18262428283691
185,2022-12-23,54.14982986450195,55.16695470336914,52.599922004799694,55.16695470336914,14832618,2022-12-23,57.78968200683594,58.07620674133301
186,2022-12-26,55.312255859375,57.1527702786573,53.08426724858164,54.14982958957881,3082821,2022-12-26,57.66133041381836,57.975047760009765
187,2022-12-27,57.201202392578125,57.830853016078024,55.50599315497688,55.7965997137988,2093963,2022-12-27,57.61289596557617,57.89090995788574
188,2022-12-28,56.08720779418945,57.39493910583762,55.89346886406235,57.298071488405434,3616049,2022-12-28,57.44095325469971,57.785876235961915
